username,author_id,video_desc,video_id,upload_time,duration,was_duet,hashtags,music_artist,music_title,is_verified,author_followers,author_likes,author_hearts,author_video_count,saves,likes,shares,plays,comments
DJamesG,6812650509795935237,MEJORES MOMENTOS 2. #valorant #valorantclips #twitchclip #valorantclip #fyp #parati #twitchespaña #valorantgaming #valorantfunny #highlights #valorantph #valorantmemes #twitchstreamer #twitchclips,7136288752430796037,1661546711,74,{'duetFromId': '0'},"['valorant', 'valorantclips', 'twitchclip', 'valorantclip', 'fyp', 'parati', 'twitchespaña', 'valorantgaming', 'valorantfunny', 'highlights', 'valorantph', 'valorantmemes', 'twitchstreamer', 'twitchclips']",DJamesG,sonido original,False,560600,129,15800000,103,34800,282600,2183,1500000,976
ValoSite,7132435885789873157,Bind Abandoned💔#valo #valorant #valorantgaming #viral #fypシ ,7282076910979501345,1695490660,0,{'duetFromId': '0'},"['valo', 'valorant', 'valorantgaming', 'viral', 'fypシ']",Unjaps,everything works out in the end,False,3695,12,314600,28,24700,282300,2539,2500000,2013
RGV,6724031048723235846,#foryoupage #foryou #funny #gaming #gamingontiktok #xyzbca #fy #fyp #csgofunny #csgo #valorantgaming #valorantfunny #valorant #flash,7089166489848139014,1650575198,10,{'duetFromId': '0'},"['foryoupage', 'foryou', 'funny', 'gaming', 'gamingontiktok', 'xyzbca', 'fy', 'fyp', 'csgofunny', 'csgo', 'valorantgaming', 'valorantfunny', 'valorant', 'flash']",RGV,sunet original,False,1192,44200,284900,25,22500,281900,16400,3500000,1205
SPLAT ON YOUTUBE,7085578471575176238,bye bye vandal 😓 #fyp #fypシ #foryou #valorant #valorantclips #valorantgaming #valorantclip #valorantfunny #val #valorantph,7152289588566953262,1665272200,7,{'duetFromId': '0'},"['fyp', 'fypシ', 'foryou', 'valorant', 'valorantclips', 'valorantgaming', 'valorantclip', 'valorantfunny', 'val', 'valorantph']",SPLAT ON YOUTUBE,original sound,False,2865,2486,490500,240,12600,281800,6261,2300000,792
idaxion,7042774593669760006,i had to do it #valorant #val #valo #fyp #valorantgaming,7113368349710585093,1656210138,43,{'duetFromId': '0'},"['valorant', 'val', 'valo', 'fyp', 'valorantgaming']",AJR,World's Smallest Violin,False,4864,852,300700,29,15700,281400,4168,2100000,2484
Evan,6804279622982714374,Radiant brimstone tip #valorant #gaming #valorantclips #valorantgaming #riotgames,7021545475056733445,1634830954,20,{'duetFromId': '0'},"['valorant', 'gaming', 'valorantclips', 'valorantgaming', 'riotgames']",Evan,original sound,False,203300,2774,14000000,274,6915,281300,9284,2500000,1132
All Characters Lineups,7228579121814356998,Sova Ascent Fake A Side Lineup #valorant #valorantclipz #fyp #sova #ascentvalorant #lineup #lineups #ascentlineups #valorantgaming #game #gaming ,7229596687713570054,1683271654,25,{'duetFromId': '0'},"['valorant', 'valorantclipz', 'fyp', 'sova', 'ascentvalorant', 'lineup', 'lineups', 'ascentlineups', 'valorantgaming', 'game', 'gaming']",TWISTED & Fast & Furious: The Fast Saga,WORTH NOTHING - Fast & Furious: Drift Tape/Phonk Vol 1,False,81400,444,2600000,196,66700,281200,4505,3900000,698
Valorant Videos,6842622751414338566,Raze went god mode 😭 (via @jduub) #valorant #valorantclips #valorantgaming ,7139517617823337730,1662298491,12,{'duetFromId': '0'},"['', 'valorant', 'valorantclips', 'valorantgaming']",Valorant Videos,original sound,False,909800,1463,87800000,1839,18600,281000,6060,2200000,1501
Valorantexhibits,7095657200634823686,Sick Combo 🤯 #valorant #valorantclips #fyp #gaming #tiktok #valorantgaming #pro #combo ,7186822522812255493,1673312521,29,{'duetFromId': '0'},"['valorant', 'valorantclips', 'fyp', 'gaming', 'tiktok', 'valorantgaming', 'pro', 'combo']",Valorantexhibits,original sound,False,8254,122,800200,88,15300,280900,7759,2400000,965
tones,6630560378773684230,Jett with the big brain dash 🥶 #valorant #valorantgaming #valorantclip #jett #jettclip #fypシ #fy #foryou #valorantgame #MaxPlumpJump #gaming,6965247972598729990,1621723172,9,{'duetFromId': '0'},"['valorant', 'valorantgaming', 'valorantclip', 'jett', 'jettclip', 'fypシ', 'fy', 'foryou', 'valorantgame', 'maxplumpjump', 'gaming']",Ro Ransom,Wraith (Y2K Remix),False,11300,38100,1100000,110,9462,280800,21600,1900000,2266
:),6943317757636133893,Agents voiceline after reyna clutch | Creditd: LEO (youtube) #valorant #valorantclip #valorantgaming #voiceline #agents #breach #cypher #jett #killjoy,6960266105457773830,1620563242,47,{'duetFromId': '0'},"['valorant', 'valorantclip', 'valorantgaming', 'voiceline', 'agents', 'breach', 'cypher', 'jett', 'killjoy']",:),original sound,False,28700,17900,1800000,66,12200,279900,2383,1900000,2188
LinoXIV,7053761953302332417,Our jett made some friends #valorant #val #valorantclips #valorantgaming #valorantgameplay #gamer #gaming #fyp #foryou,7139055739556859137,1662190952,40,{'duetFromId': '0'},"['valorant', 'val', 'valorantclips', 'valorantgaming', 'valorantgameplay', 'gamer', 'gaming', 'fyp', 'foryou']",山口夕依,She Share Story (for Vlog),False,5532,833,569300,135,21800,279700,1333,1500000,658
jamz✨,6918012256077333510,This was crazy on stream😂 #valorantmoment #valorantgaming #valorantstreamers #twitchtok #valorantmeme #valorantgirls ,7180077483063168302,1671742073,43,{'duetFromId': '0'},"['valorantmoment', 'valorantgaming', 'valorantstreamers', 'twitchtok', 'valorantmeme', 'valorantgirls']",JVKE,golden hour,False,29900,6078,1700000,213,20700,279200,127,1900000,164
Valorant Videos,6842622751414338566,How to make friends in Valorant 😂 (via @quartval) #valorantclips #valorant #valorantgaming,6983335845864426753,1625934584,11,{'duetFromId': '0'},"['', 'valorantclips', 'valorant', 'valorantgaming']",The Backyardigans,Into The Thick Of It!,False,909800,1463,87800000,1839,9014,278800,5085,1700000,1282
Valorant,6988226127273837574,I would just flash them for this 😭 (via @wdsmustdie) #valorant #valorantclips #valorantgaming ,7139957155016248582,1662400824,11,{'duetFromId': '0'},"['', 'valorant', 'valorantclips', 'valorantgaming']",Valorant,original sound,False,380300,2643,68700000,908,12300,278800,3662,2900000,1264
margarita,7017461097906013189,Hehe #valo #valorantgaming #leagueoflegends #lol #gamingvideos #fyp ,7221416647213485318,1681367092,6,{'duetFromId': '0'},"['valo', 'valorantgaming', 'leagueoflegends', 'lol', 'gamingvideos', 'fyp']",hard ahh audios fr🤞,original sound,False,5900,13300,1500000,61,20000,278700,7519,1400000,2034
SiF,7077056178710381614,Probably the best clip I’ll ever hit #valorant #valorantgaming #valorantclips #fyp #gaming #xyzbca #pcgaming ,7192138143145938222,1674550230,24,{'duetFromId': '0'},"['valorant', 'valorantgaming', 'valorantclips', 'fyp', 'gaming', 'xyzbca', 'pcgaming']",The King Khan & BBQ Show,Love You So,False,6760,71200,808200,161,18700,278300,2503,1600000,1324
Valorant,6988226127273837574,What was chambers doing? 😂 (via @Jan Aprille Sanchez) #valorant #valorantclips #valorantgaming ,7210864438210071814,1678910212,22,{'duetFromId': '0'},"['', 'valorant', 'valorantclips', 'valorantgaming']",Funny Song Studio & Sounds Reel,Funny Song,False,380300,2643,68700000,908,17500,278200,6206,2200000,944
LAARK,6848170288652551174,the adventures of me and my new friend #valorant #valorantgaming #valorantclips #gaming #valorantfunny #funny #laark  #sova ,7186708828736556334,1673286063,37,{'duetFromId': '0'},"['valorant', 'valorantgaming', 'valorantclips', 'gaming', 'valorantfunny', 'funny', 'laark', 'sova']",LAARK,original sound,False,40400,49000,5000000,606,16200,278100,1184,2700000,903
ErenJigar,7126086564689806341,Pov iron lobby : #valorantfunnymoments #valorantmemes #valorantfunny #valorant #valorantgaming #valo #valorantclips #fun #funny ,7246042239397350661,1687100681,20,{'duetFromId': '0'},"['valorantfunnymoments', 'valorantmemes', 'valorantfunny', 'valorant', 'valorantgaming', 'valo', 'valorantclips', 'fun', 'funny']",ErenJigar,original sound,False,19100,35700,2600000,111,18000,278000,5389,2400000,1974
erenshiro,7011324310188393477,I warned Reyna with spray and still got ignored 😐 #valorant #valorantgaming #valorantclips #fyp #fypシ #foryou #gaming,7119840980529974533,1657717163,47,{'duetFromId': '0'},"['valorant', 'valorantgaming', 'valorantclips', 'fyp', 'fypシ', 'foryou', 'gaming']",erenshiro,original sound,False,452300,2974,19900000,162,12200,277900,504,1500000,339
Jollztv,6942603756551111685,Anime voice actor?? 😳 @sparklywnis #valorant #valorantclips #gamer #fyp  #streamer #twitch #valorantgaming #valoranttips #valoranttricks,7114388701752479022,1656447703,25,{'duetFromId': '0'},"['', 'valorant', 'valorantclips', 'gamer', 'fyp', 'streamer', 'twitch', 'valorantgaming', 'valoranttips', 'valoranttricks']",Heinz Kiessling,Blue Blood,True,550000,2480,31700000,1440,28700,277400,1624,1400000,619
Valorant,6988226127273837574,I would just Uninstall 😭 (via @obgames) #valorant #valorantclips #valorantgaming,7144261121996836102,1663402928,9,{'duetFromId': '0'},"['', 'valorant', 'valorantclips', 'valorantgaming']",Valorant,original sound,False,380300,2643,68700000,908,15800,277100,3742,1700000,1095
TsunamiCat,7141121406030513198,I can’t help myself on Icebox #valorant #fyp #valorantclips #valorantfunny #valorantgaming #gaming ,7249195853762809134,1687834951,39,{'duetFromId': '0'},"['valorant', 'fyp', 'valorantclips', 'valorantfunny', 'valorantgaming', 'gaming']",TsunamiCat,original sound,False,326500,1802,7500000,166,50100,276900,3361,1600000,1336
mandingo,6735761526021571589,#valorant #valorantclip #valorantstreamer #valorantmemes #valorantgaming,7090954584234970374,1650991522,7,{'duetFromId': '0'},"['valorant', 'valorantclip', 'valorantstreamer', 'valorantmemes', 'valorantgaming']",freddie,original sound,False,34800,13600,4200000,1519,5872,276800,3592,1700000,1559
marcychai,7187533104797975594,REYNA DID A WHOLE SONG FOR US #valorant #valorantclips #valorantfunny #valorantgaming #fyp #foryou #fypシ #marcychai ,7245188783384186158,1686901980,60,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantfunny', 'valorantgaming', 'fyp', 'foryou', 'fypシ', 'marcychai']",💫,lilac,False,75400,16100,901100,74,50800,276800,1916,1400000,1687
Valorant Videos,6842622751414338566,Cheater drops 82k but doesn't win the game 😱 (via TTV JasonR) #valorant #valorantclips #valorantgaming #gaming,6979596154094849281,1625063868,94,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantgaming', 'gaming']",Valorant Videos,original sound,False,909800,1463,87800000,1839,6771,276700,3788,1600000,1776
Jack :),6963264661321417730,Literally me fr #valorant #valorantclips #marvel #valorantgaming #gaming #val #valorantranked ,7189794443241852161,1674004499,7,{'duetFromId': '0'},"['valorant', 'valorantclips', 'marvel', 'valorantgaming', 'gaming', 'val', 'valorantranked']",voidjaeger,original sound,False,13300,125900,1400000,631,39400,276500,4321,1400000,1949
alloyvalorant,7198299169923089414,Incredible Valorant World Records! 4 #valorant #valorantclips #valorantclip #valorantgaming #valorantfunny #valorantmemes,7231926093350014213,1683814026,45,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantclip', 'valorantgaming', 'valorantfunny', 'valorantmemes']",alloyvalorant,original sound - alloyvalorant,False,10500,4,1400000,42,16800,275900,836,1900000,621
BetterNerfChamber,7153304851111691270,Valorant breach gaming #valorantclips #valorants #valorantgaming #valorant ,7258255035119832346,1689944201,8,{'duetFromId': '0'},"['valorantclips', 'valorants', 'valorantgaming', 'valorant']",BetterNerfChamber,son original,False,57900,152,13600000,721,30100,275500,22800,2100000,2246
ray4c,6520604073669541890,when im not using raze #valorant #valorantindonesia #valorantstreamer #valorantgaming #valorantclip,6991114099266489601,1627745596,55,{'duetFromId': '0'},"['valorant', 'valorantindonesia', 'valorantstreamer', 'valorantgaming', 'valorantclip']",ray4c,original sound - ray4c,True,491900,4531,21500000,695,7244,275200,3238,1900000,2018
Valorant,6988226127273837574,The scariest moment in Valorant 😤 (via @Blue 💎) #valorant #valorantclips #valorantgaming ,7217067886303513861,1680354565,5,{'duetFromId': '0'},"['', 'valorant', 'valorantclips', 'valorantgaming']",The King Khan & BBQ Show,Love You So,False,380300,2643,68700000,908,23000,275100,8015,2600000,1412
itssenhs,6746489741992444934,it's the SCARIEST ult in val #valorant #valorantclips #valorantgaming #valorantfunny #valorantclip #valorantmemes #valorantedit #valorantedits #valorantediting #valorantcat #valorantcats #meme #fyp,7250485656042949914,1688135344,10,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantgaming', 'valorantfunny', 'valorantclip', 'valorantmemes', 'valorantedit', 'valorantedits', 'valorantediting', 'valorantcat', 'valorantcats', 'meme', 'fyp']",itssenhs,original sound - Senhs,False,30900,24900,1700000,28,26200,274900,6794,2000000,1122
Valorant,6988226127273837574,Tag someone with a funny laugh 😂 (via mrd1gn1ty) #valorant #valorantclips #valorantgaming ,7258967754533768475,1690110141,29,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantgaming']",Valorant,original sound,False,380300,2643,68700000,908,55800,274800,3202,1300000,1096
møe,6989387707810546694,my laugh is a bit devious #valorant #fyp #viral #trending #valorantclips #valorantgaming #valorantfunny #moefrr ,7194711218014162222,1675149290,51,{'duetFromId': '0'},"['valorant', 'fyp', 'viral', 'trending', 'valorantclips', 'valorantgaming', 'valorantfunny', 'moefrr']",The King Khan & BBQ Show,Love You So,False,49400,11500,6300000,168,28800,274600,3332,1100000,1322
Valorant Videos,6842622751414338566,The way they turned at the same time 💀(via @lmaovalorantxddd) #valorant #valorantclips #valorantgaming,7130517486457425153,1660202983,9,{'duetFromId': '0'},"['', 'valorant', 'valorantclips', 'valorantgaming']",Funny Song Studio & Sounds Reel,Funny Song,False,909800,1463,87800000,1839,16100,274200,2708,2000000,996
Valorant Videos,6842622751414338566,How Radiant Killjoy mains practice their aim 😤 (via TW Pinematsu315) #valorant #valorantgaming #valorantclips #valorantph,7032853948369358081,1637463922,13,{'duetFromId': '0'},"['valorant', 'valorantgaming', 'valorantclips', 'valorantph']",Imagine Dragons & JID & Arcane & League Of Legends,Enemy - from the series Arcane League of Legends,False,909800,1463,87800000,1839,8056,274000,12000,2200000,2498
Valorant Videos,6842622751414338566,Sova is fighting in VC after this 😭 (via @mimi) #valorant #valorantclips #valorantgaming,7130407116312972546,1660177285,13,{'duetFromId': '0'},"['', 'valorant', 'valorantclips', 'valorantgaming']",Funny Song Studio & Sounds Reel,Funny Song,False,909800,1463,87800000,1839,9767,273700,3755,5500000,676
Evetox,7077630861836207110,Normal valorant player reaction #valorant #valorantgaming #valorantclips #valorantfunny #valorantmemes #mememaster #CapCut ,7171516078185647365,1669748709,10,{'duetFromId': '0'},"['valorant', 'valorantgaming', 'valorantclips', 'valorantfunny', 'valorantmemes', 'mememaster', 'capcut']",The King Khan & BBQ Show,Love You So,False,92100,348,10200000,607,17500,273700,6498,1700000,3916
Leihf,6743985257093530629,the reyna res bait… oops #fypシ #valorant #valorantclips #valorantgaming #gaming #gamergirls #gamingontiktok ,7133421673050787118,1660879162,27,{'duetFromId': '0'},"['fypシ', 'valorant', 'valorantclips', 'valorantgaming', 'gaming', 'gamergirls', 'gamingontiktok']",Leihf,original sound,False,55400,48700,1200000,372,36500,273500,2760,2700000,6551
itssenhs,6746489741992444934,Happened so many times #valorant #valorantclips #valorantgaming #valorantfunny #valorantclip #valorantmemes #valorantedit #valorantmeme #bananacat #happycat #floppa #killjoyvalorant #neon #jett,7248354064658910491,1687639080,10,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantgaming', 'valorantfunny', 'valorantclip', 'valorantmemes', 'valorantedit', 'valorantmeme', 'bananacat', 'happycat', 'floppa', 'killjoyvalorant', 'neon', 'jett']",itssenhs,original sound - Senhs,False,30900,24900,1700000,28,25400,273200,5668,1600000,1141
Marquito,6982769465683657733,#valorant #valorantfunny #valorantgaming #valomeme #valorantclips ,7175313665271483653,1670632905,11,{'duetFromId': '0'},"['valorant', 'valorantfunny', 'valorantgaming', 'valomeme', 'valorantclips']",Marquito,sonido original,False,3077,204,273100,1,32600,273000,8276,1600000,2325
Lychee,6819952587095426053,After this game I got promoted to Dirt 2! #valorant #valorantfunny #valoranthighlights #valtiktok #valoranttiktok #valclips #valoranttiktok #valorantclips #valorantskit #gaming #valoranttips #valorantclip #valorantmemes #valorantgaming #sovalineup ,7176204233534934274,1670840257,31,{'duetFromId': '0'},"['valorant', 'valorantfunny', 'valoranthighlights', 'valtiktok', 'valoranttiktok', 'valclips', 'valoranttiktok', 'valorantclips', 'valorantskit', 'gaming', 'valoranttips', 'valorantclip', 'valorantmemes', 'valorantgaming', 'sovalineup']",The King Khan & BBQ Show,Love You So,False,356100,150700,9800000,460,20300,272900,2240,2500000,691
Valorant,6988226127273837574,Nobody knows about this spot 😤 (via u/pyrodenia) #valorant #valorantclips #valorantgaming #valorantclip,6993297382276435206,1628253932,29,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantgaming', 'valorantclip']",Drake,Know Yourself,False,380300,2643,68700000,908,18900,272700,16100,2600000,2509
